2007,03,09,1401.89,1410.15,1397.30,1402.84,2623050000,1402.84
2007,03,08,1391.88,1407.93,1391.88,1401.89,3014850000,1401.89
2007,03,07,1395.02,1401.16,1390.64,1391.97,3141350000,1391.97
2007,03,06,1374.06,1397.90,1374.06,1395.41,3358160000,1395.41
2007,03,05,1387.11,1391.86,1373.97,1374.12,3444390000,1374.12
2007,03,02,1403.16,1403.40,1386.87,1387.17,3312260000,1387.17
2007,03,01,1406.80,1409.46,1380.87,1403.17,3874910000,1403.17
2007,02,28,1398.64,1415.89,1396.65,1406.82,3925250000,1406.82
2007,02,27,1449.25,1449.25,1389.42,1399.04,4065230000,1399.04
2007,02,26,1451.04,1456.95,1445.48,1449.37,2822170000,1449.37
2007,02,23,1456.22,1456.22,1448.36,1451.19,2579950000,1451.19
2007,02,22,1457.29,1461.57,1450.51,1456.38,1950770000,1456.38
2007,02,21,1459.60,1459.60,1452.02,1457.63,2606980000,1457.63
2007,02,20,1455.53,1460.53,1449.20,1459.68,2337860000,1459.68
2007,02,16,1456.77,1456.77,1451.57,1455.54,2399450000,1455.54
2007,02,15,1455.15,1457.97,1453.19,1456.81,2490920000,1456.81
2007,02,14,1443.91,1457.65,1443.91,1455.30,2699290000,1455.30
2007,02,13,1433.22,1444.41,1433.22,1444.26,2652150000,1444.26
2007,02,12,1438.00,1439.11,1431.44,1433.37,2395680000,1433.37
2007,02,09,1448.25,1452.45,1433.44,1438.06,2951810000,1438.06
2007,02,08,1449.99,1450.45,1442.81,1448.31,2816180000,1448.31
2007,02,07,1447.41,1452.99,1446.44,1450.02,2618820000,1450.02
2007,02,06,1446.98,1450.19,1443.40,1448.00,2608710000,1448.00
2007,02,05,1448.33,1449.38,1443.85,1446.99,2439430000,1446.99
2007,02,02,1445.94,1449.33,1444.49,1448.39,2569450000,1448.39
2007,02,01,1437.90,1446.64,1437.90,1445.94,2914890000,1445.94
2007,01,31,1428.65,1441.61,1424.78,1438.24,2976690000,1438.24
2007,01,30,1420.61,1428.82,1420.61,1428.82,2706250000,1428.82
2007,01,29,1422.03,1426.94,1418.46,1420.62,2730480000,1420.62
2007,01,26,1423.90,1427.27,1416.96,1422.18,2626620000,1422.18
2007,01,25,1440.12,1440.69,1422.34,1423.90,2994330000,1423.90
